ID,Zvalue
1466,-0.138606561
6376,-0.138909789
59285,-0.139864641
116236,-0.140516515
2134,-0.141129648
6877,-0.14116569
1628,-0.141678254
2582,-0.142178936
373861,-0.142823776
6302,-0.142972186
10098,-0.143572394
22802,-0.143872697
387763,-0.143940106
5153,-0.144055866
95,-0.144236349
4212,-0.144322383
1114,-0.144631784
55093,-0.148175986
2891,-0.148559766
55234,-0.149351216
349565,-0.149699366
284415,-0.150217007
152302,-0.154597694
79887,-0.156401861
6654,-0.156969658
84878,-0.157377779
7436,-0.157461154
1804,-0.158648047
78996,-0.15946369
4999,-0.161216632
79762,-0.163639115
11123,-0.165254588
5977,-0.166106468
32,-0.166521178
23378,-0.166712171
10351,-0.168156816
2589,-0.168438
22983,-0.172885847
84168,-0.173526864
376497,-0.174466241
727957,-0.175795124
5201,-0.176351593
55748,-0.177193831
2260,-0.17744562
54898,-0.17973609
8565,-0.179737441
7168,-0.182043167
54862,-0.183807695
899,-0.184603149
64236,-0.185564023
83856,-0.185899402
2615,-0.186765102
10946,-0.187297631
375484,-0.187600819
91614,-0.187979069
6320,-0.188715643
151188,-0.190420494
4739,-0.190586932
5918,-0.191541089
65267,-0.192040999
57343,-0.192274241
20,-0.193756357
7127,-0.195252853
123036,-0.195638783
153642,-0.196224587
4752,-0.196746364
4916,-0.19682127
54892,-0.197203814
9514,-0.197721622
23600,-0.197810515
81628,-0.199448461
862,-0.199546595
92482,-0.200042495
64285,-0.200114636
2159,-0.200267161
10616,-0.201404783
116154,-0.20206317
10938,-0.203804163
6909,-0.204492821
5376,-0.205219456
57698,-0.206857661
843,-0.207007719
4131,-0.207013154
57528,-0.207456943
780,-0.207725959
23048,-0.209366578
60559,-0.210651431
24145,-0.211280938
10367,-0.211536969
23555,-0.211569796
51296,-0.213657035
9400,-0.215014047
3669,-0.215533698
11344,-0.215734171
79057,-0.216524012
152330,-0.218431502
114991,-0.218720835
197259,-0.219062896
440138,-0.219846015
5239,-0.220172822
3707,-0.220914656
8927,-0.221400458
9283,-0.221512279
9891,-0.222514003
84206,-0.225295621
10371,-0.225626869
3035,-0.225959341
127943,-0.226344589
23314,-0.226384057
1583,-0.226803948
57175,-0.226981698
1869,-0.229898111
54941,-0.230976102
8941,-0.231686368
6627,-0.232074666
50484,-0.233109054
1755,-0.234113163
55539,-0.234153297
284403,-0.234661235
402117,-0.234692325
11116,-0.235487217
1287,-0.23590391
23019,-0.23770452
51496,-0.238086779
151050,-0.238174191
84236,-0.238661051
79053,-0.23893533
147991,-0.239454406
6747,-0.240795627
100131564,-0.240825266
55556,-0.241718618
134,-0.241904198
1515,-0.242308356
2119,-0.242988206
5394,-0.244018085
7043,-0.244262476
59,-0.244919195
552889,-0.245179834
79609,-0.245633923
5375,-0.245815676
6006,-0.251083573
25817,-0.25208141
5538,-0.252274998
291,-0.252389381
90411,-0.252446606
92291,-0.252659222
5321,-0.253039624
363,-0.253055813
54534,-0.253497573
57834,-0.25351158
55422,-0.255891405
91373,-0.256649219
7357,-0.257854657
925,-0.259558158
10755,-0.261272261
79825,-0.262611891
84620,-0.262795234
130132,-0.263360198
9507,-0.263481968
155370,-0.264095259
362,-0.264208528
84938,-0.264626072
790,-0.264750059
114971,-0.264939254
84876,-0.265827631
8605,-0.265951362
3978,-0.266177261
2934,-0.266662747
57156,-0.267416725
7704,-0.270133698
80144,-0.270457664
5978,-0.270575863
79828,-0.270615297
63920,-0.27182532
80114,-0.272838123
91603,-0.275180121
9314,-0.277466886
64968,-0.277623309
7799,-0.278802139
80821,-0.278887193
154313,-0.280695923
5134,-0.280770555
54413,-0.280981773
9817,-0.281709173
84317,-0.284050543
23037,-0.284403164
51082,-0.28644678
9367,-0.286688763
23753,-0.287007156
2192,-0.287095892
286827,-0.288883658
56243,-0.289593911
84952,-0.291474086
59274,-0.29258713
55074,-0.293225677
51409,-0.293230422
80212,-0.294500105
5511,-0.297071869
9128,-0.297660276
1995,-0.298247213
160,-0.2984584
128338,-0.298627329
2054,-0.298824712
326,-0.298945679
79094,-0.299208452
3164,-0.299541561
11104,-0.299820742
6444,-0.300124923
23355,-0.30047943
51162,-0.301189183
81688,-0.305038026
11160,-0.305338675
53822,-0.305716178
26018,-0.306499005
284521,-0.307637593
1300,-0.308181953
23158,-0.308453942
54918,-0.310091957
7091,-0.310634371
84897,-0.3112082
54868,-0.311731404
6327,-0.312570227
57190,-0.312842337
79092,-0.314143738
1001,-0.31471072
23548,-0.31572523
5648,-0.317155808
56061,-0.319608266
30001,-0.320087668
4185,-0.320483654
23382,-0.320516686
94233,-0.320732248
91750,-0.321807622
57460,-0.322374712
94239,-0.322462406
6749,-0.322790897
51110,-0.32296809
10553,-0.323232181
64089,-0.323385574
494514,-0.323452355
79176,-0.324402696
55608,-0.324522582
94015,-0.32488426
5867,-0.32577326
27296,-0.327538634
10550,-0.328549717
596,-0.333314351
9255,-0.334396279
11311,-0.335108689
84222,-0.336091187
54503,-0.337173085
92400,-0.339250926
51225,-0.339425729
196968,-0.339439075
54964,-0.340929981
84925,-0.341410783
54205,-0.342309214
2217,-0.343519022
79177,-0.343752842
56127,-0.344118849
5515,-0.344674924
25852,-0.344854209
9045,-0.345088489
64342,-0.346040606
4291,-0.346307518
133957,-0.347570615
163933,-0.348449845
283078,-0.349215091
9261,-0.35237707
1537,-0.354312849
10066,-0.354547912
9940,-0.355314218
1408,-0.356602291
220108,-0.357910437
55526,-0.35971023
881,-0.359826347
4745,-0.361119327
2519,-0.362575033
25940,-0.362602295
80243,-0.363097253
10559,-0.363183443
2138,-0.363220919
8407,-0.364069288
55379,-0.366761645
57595,-0.367667573
79830,-0.36870222
132864,-0.369796792
6649,-0.370798399
10581,-0.371112075
23024,-0.371757701
124857,-0.372868042
50854,-0.373744679
90390,-0.373786132
8986,-0.374096788
8379,-0.375331473
7957,-0.376190485
3796,-0.376345665
55759,-0.378377572
255743,-0.380436591
89978,-0.381058761
51434,-0.382070394
8334,-0.382385269
81853,-0.382567952
57547,-0.382652945
55614,-0.382838769
23328,-0.385814767
55010,-0.387327261
10765,-0.387470906
134285,-0.388227504
10957,-0.389510027
51643,-0.389909001
124925,-0.389959683
5378,-0.390220564
19,-0.390759645
9545,-0.393151855
6642,-0.393927797
10152,-0.394996487
10634,-0.395530919
8263,-0.399089191
388610,-0.399679784
27199,-0.399943023
5428,-0.400005793
286077,-0.400197622
6539,-0.402823764
10278,-0.402839583
22936,-0.40360812
83658,-0.403895634
58473,-0.404757078
4218,-0.407880572
11135,-0.408084633
50940,-0.410370242
1123,-0.410549494
781,-0.411322681
63874,-0.411590719
23275,-0.414338591
347730,-0.414556436
10993,-0.415748679
27316,-0.415769959
905,-0.415921176
283316,-0.416154298
63934,-0.41651759
55214,-0.418380469
10398,-0.418688647
55750,-0.418714287
128553,-0.418952969
57222,-0.419211083
6663,-0.420541151
10888,-0.420728092
56950,-0.421055248
51435,-0.421710919
4734,-0.421949888
5837,-0.422036784
22905,-0.422224008
126432,-0.424013618
2901,-0.424465597
1974,-0.425265862
64431,-0.425344893
22981,-0.425610828
56850,-0.427015885
79135,-0.428080703
6050,-0.428200706
79050,-0.428335222
51128,-0.428579251
91107,-0.429618337
56658,-0.430201245
54904,-0.430309439
56137,-0.430422121
23228,-0.431597306
1394,-0.431926455
53834,-0.432942538
1487,-0.433095223
4851,-0.434106855
51175,-0.434221571
59283,-0.434618382
5277,-0.434625988
256987,-0.435064512
5681,-0.436581231
10420,-0.436952488
5581,-0.437095953
5709,-0.437295023
57449,-0.437546125
115560,-0.439492174
165324,-0.440657876
1777,-0.440854741
23414,-0.441339207
10920,-0.442153945
8073,-0.443134785
2030,-0.444136482
84520,-0.445056651
92714,-0.446161503
83475,-0.446369992
79986,-0.446712288
4163,-0.448636454
150726,-0.450438294
9935,-0.451564498
22895,-0.451778994
57709,-0.452156604
23295,-0.452277758
10869,-0.452497648
54520,-0.453024715
10461,-0.453635533
641654,-0.454438336
54470,-0.454538349
55813,-0.455244212
5588,-0.456947344
3718,-0.45750626
25932,-0.458540916
4052,-0.459359497
57700,-0.460748906
114791,-0.46178771
6257,-0.461829196
84144,-0.461920006
6638,-0.462349262
2339,-0.462703531
7559,-0.463644812
84152,-0.463731664
3123,-0.464150618
1208,-0.465191656
55118,-0.466929117
22900,-0.46746301
55760,-0.46807938
3081,-0.468664783
64772,-0.46882755
5962,-0.46908443
79133,-0.469376456
114780,-0.470478664
4621,-0.470605105
6304,-0.472275548
642280,-0.473154508
64423,-0.476498899
79629,-0.477485516
10485,-0.479019217
91768,-0.479062799
5717,-0.479121584
4023,-0.479322619
1267,-0.480335992
116540,-0.481071221
23612,-0.482034483
2885,-0.483164748
6461,-0.484385164
51239,-0.484935141
80063,-0.484984097
8404,-0.485205482
57502,-0.48631462
4674,-0.487800825
30820,-0.488159622
3767,-0.489213614
55683,-0.490103661
389827,-0.490495222
29090,-0.490868273
22916,-0.490882886
22933,-0.491227453
5903,-0.491426382
84465,-0.492724472
5365,-0.493183511
574029,-0.494209138
55973,-0.494442434
205428,-0.494788942
56890,-0.494993863
2185,-0.495174578
387893,-0.495672515
10561,-0.495794517
3927,-0.49611174
200895,-0.497641062
54508,-0.4987768
79899,-0.501699286
23359,-0.502085804
60493,-0.50253797
10212,-0.503905001
150483,-0.504501677
9665,-0.504870242
27257,-0.505975683
55684,-0.506838537
9783,-0.507070481
64787,-0.507848668
654790,-0.51053201
4779,-0.511169957
51143,-0.511815947
2581,-0.511905648
80830,-0.513971011
134218,-0.515173161
646658,-0.518058493
6487,-0.518143478
9423,-0.51957937
24140,-0.52111179
150864,-0.521979934
8491,-0.522169185
23040,-0.523091277
254428,-0.523250369
55329,-0.523297736
11062,-0.525456212
2979,-0.525720663
7673,-0.526250059
3326,-0.526322875
55008,-0.527318288
55680,-0.527467105
80071,-0.527851151
119369,-0.529156567
79837,-0.529289389
9095,-0.529742316
219654,-0.53027717
1103,-0.53054363
5663,-0.530891235
6447,-0.531295969
30000,-0.532272463
10973,-0.532469187
7690,-0.532649493
86,-0.533819342
55281,-0.534043353
64418,-0.534107961
79001,-0.534889145
1364,-0.534994227
51751,-0.537885955
118663,-0.538204517
7538,-0.538435748
51061,-0.538762175
334,-0.539419929
81617,-0.539422849
4211,-0.540659528
10655,-0.540976242
341056,-0.540994882
752,-0.541270921
23368,-0.5413163
222223,-0.542249447
9131,-0.54234597
89853,-0.543032635
64065,-0.544196562
23385,-0.544846381
8800,-0.545561276
255919,-0.54978997
1051,-0.550427104
30851,-0.551570084
84133,-0.552352071
50863,-0.554746783
57130,-0.554985371
58512,-0.555926654
79628,-0.55594298
10531,-0.55717675
7771,-0.557389323
9849,-0.557923389
2567,-0.558237136
83732,-0.558387408
22856,-0.558542381
91782,-0.558681507
8694,-0.559746729
84993,-0.56020385
56704,-0.560729983
25766,-0.561000269
51125,-0.561776991
6717,-0.562469173
9846,-0.563167222
10783,-0.56420384
162514,-0.564319836
53340,-0.565109403
8563,-0.565235772
79414,-0.565466878
668,-0.566035256
1649,-0.566342342
56895,-0.566574417
29088,-0.568187023
57409,-0.568436103
4642,-0.571887621
93377,-0.572037162
5915,-0.572041285
4828,-0.572731501
51292,-0.573644443
10640,-0.573896478
64426,-0.574703007
4982,-0.575164512
29097,-0.57611574
389524,-0.577731255
210,-0.578773006
84514,-0.578907561
3417,-0.579894916
10123,-0.580782902
4715,-0.581529474
79713,-0.581654782
6035,-0.583171232
2770,-0.584649571
90874,-0.585639056
147040,-0.595133833
689,-0.595140991
6821,-0.595729957
7185,-0.596235489
22941,-0.596500373
79602,-0.598065349
130749,-0.598111069
9586,-0.599309915
672,-0.599934918
8566,-0.600290113
168448,-0.600426101
65108,-0.600804795
11186,-0.604157837
57002,-0.607247728
2621,-0.608557575
28969,-0.608702085
170371,-0.609957122
11221,-0.610241442
55869,-0.610459185
6894,-0.610635437
84674,-0.610763714
10307,-0.610792676
11240,-0.611319467
8287,-0.611395593
9521,-0.611509103
2744,-0.611832316
55450,-0.61243328
8372,-0.613722066
3780,-0.614921552
79856,-0.614922582
100,-0.615122387
7182,-0.616420297
55832,-0.617386248
730,-0.617603192
10370,-0.617802081
150677,-0.619010006
8738,-0.619399304
22858,-0.619789978
23471,-0.623313946
90204,-0.624155453
64771,-0.624315728
2819,-0.624574117
7123,-0.624879589
81621,-0.624904562
55105,-0.625291423
10043,-0.625381941
11068,-0.626153429
1545,-0.627702472
79798,-0.627819158
585,-0.629255149
140707,-0.630690848
120103,-0.631220256
11333,-0.631441558
51196,-0.63185317
7494,-0.632020256
27333,-0.632310527
23075,-0.633121804
196463,-0.633485662
9462,-0.634081343
29901,-0.635719008
2968,-0.635975346
9117,-0.637324524
613,-0.63755479
51809,-0.637855667
54606,-0.640041806
51135,-0.641993076
6897,-0.642046631
7461,-0.642177772
10841,-0.643456291
8099,-0.643596492
84100,-0.643839727
84687,-0.644194821
8654,-0.644295314
55709,-0.645559784
55191,-0.64632541
64838,-0.647902047
100506658,-0.648017079
51056,-0.648588063
340371,-0.648850152
146395,-0.649232398
163255,-0.649415076
1265,-0.649560586
10625,-0.650178437
25914,-0.650405609
346157,-0.650488631
201514,-0.650536227
1116,-0.650666608
64080,-0.650844456
143,-0.651039808
5611,-0.654145964
55751,-0.65525444
391,-0.655274805
123904,-0.657801483
51433,-0.657959751
2346,-0.658165035
9229,-0.6590618
55432,-0.661057324
60681,-0.661351593
338328,-0.663156185
64087,-0.663277393
148932,-0.663840596
26999,-0.664732928
619279,-0.665033705
654,-0.665335524
6720,-0.66614948
23604,-0.667232295
274,-0.667567471
23609,-0.668232502
84435,-0.668379469
1641,-0.670152962
79152,-0.670520997
8642,-0.671105718
128218,-0.671463812
6876,-0.671923879
25999,-0.672235694
4855,-0.672818033
7107,-0.673865737
389332,-0.674656475
54769,-0.674717299
9639,-0.674816049
54764,-0.674884271
94274,-0.675789584
9420,-0.676213929
6617,-0.676786464
285381,-0.677141734
3911,-0.677888525
51088,-0.678131256
79154,-0.678537759
3607,-0.681387233
84986,-0.682187822
8050,-0.683078157
79794,-0.6836729
85444,-0.683925284
80303,-0.68403288
6253,-0.684775839
9742,-0.686667927
7132,-0.689355312
1147,-0.689889726
54893,-0.690036604
51000,-0.690340339
9725,-0.690852935
283659,-0.691545076
53942,-0.691746984
7905,-0.69296662
6770,-0.697096665
158405,-0.698024337
1026,-0.698061616
126382,-0.698884505
154791,-0.699747783
81832,-0.700028189
10384,-0.700107606
7341,-0.701687753
3840,-0.702056806
2896,-0.704300182
956,-0.70501949
213,-0.705460503
11078,-0.705861664
55815,-0.706559092
89796,-0.707992867
253582,-0.708056466
27124,-0.709376444
84722,-0.709676105
28512,-0.71021262
10439,-0.710342454
10797,-0.71141313
7103,-0.711974191
54443,-0.712404309
29927,-0.712616039
114805,-0.712900576
3590,-0.714474499
54953,-0.715770484
84874,-0.71586044
8837,-0.71949881
340204,-0.719533067
6883,-0.721060657
1374,-0.72303917
5286,-0.723219725
4815,-0.723531946
51186,-0.724744006
8804,-0.72498212
27106,-0.72525859
4099,-0.726632568
9026,-0.730232416
105,-0.730606067
3748,-0.730741425
147166,-0.732203569
1312,-0.732882596
80152,-0.734193099
123263,-0.734272153
84698,-0.735104095
55679,-0.738505497
7011,-0.738970414
84991,-0.740372995
10507,-0.741590395
5756,-0.74160963
3306,-0.74181811
83596,-0.743041955
7913,-0.743415875
51182,-0.743810432
10165,-0.74403515
51320,-0.744303491
6709,-0.744569018
9588,-0.746272634
23022,-0.747604449
443,-0.747831366
23163,-0.74860982
124602,-0.750359584
25780,-0.751003086
3786,-0.751432502
7439,-0.752919504
79714,-0.753258309
8853,-0.753713062
51412,-0.755266505
124565,-0.755482083
2114,-0.756173878
79023,-0.756916164
10157,-0.757508809
9378,-0.758678805
221458,-0.760409049
29893,-0.760655308
91351,-0.764610754
55173,-0.764981624
399694,-0.765434871
81554,-0.765884207
115196,-0.765940435
28514,-0.766340806
51604,-0.767269674
1292,-0.768655299
8277,-0.770014992
7456,-0.771350367
51307,-0.771479647
144363,-0.772058802
26577,-0.772575701
6672,-0.773212472
25842,-0.773984124
11146,-0.774899229
3021,-0.77550532
8519,-0.776749652
85313,-0.77690695
55652,-0.777093102
3897,-0.777708459
23284,-0.778513084
55681,-0.77884875
3964,-0.779205328
441381,-0.779849189
23761,-0.780217949
10597,-0.780633781
255877,-0.780945204
132299,-0.781580484
57475,-0.782006316
85007,-0.78254938
10723,-0.782598271
375061,-0.783932189
94234,-0.786740833
83449,-0.787685745
80781,-0.788497613
56963,-0.78946921
6242,-0.79009528
2936,-0.790307145
55246,-0.791272588
114904,-0.792939536
55529,-0.793912242
7862,-0.794258598
4336,-0.794336932
6892,-0.796354769
285800,-0.797319533
26147,-0.797832257
140710,-0.798167554
202052,-0.798252079
1410,-0.798320617
774,-0.799138433
72,-0.800752866
3231,-0.800961852
55515,-0.801412172
9874,-0.802415798
51657,-0.803013769
782,-0.803317343
9144,-0.803793941
10396,-0.804088374
54538,-0.804632683
646113,-0.805456776
9839,-0.806207138
22820,-0.806425385
8867,-0.806867742
374291,-0.807225852
6478,-0.807443645
9771,-0.808567971
57062,-0.809314282
29110,-0.809488558
5333,-0.809798856
49856,-0.810279019
23011,-0.810324452
6939,-0.811035686
2549,-0.811671953
94241,-0.812636554
80023,-0.812729138
87,-0.814180605
3115,-0.815143444
57477,-0.815518382
100499466,-0.816403352
7169,-0.817030452
6446,-0.817285225
8745,-0.818733974
942,-0.818971631
57410,-0.821140622
9671,-0.821928106
85460,-0.822152345
2162,-0.822855601
1793,-0.825487619
3673,-0.826971528
154043,-0.827368104
79605,-0.827665936
100131211,-0.829013379
255275,-0.830143692
23258,-0.830682286
23371,-0.831702127
161198,-0.832652782
22932,-0.83276344
29777,-0.834175132
84971,-0.834398241
23546,-0.834981523
92922,-0.835752494
135228,-0.836440044
53838,-0.83692538
25894,-0.838135601
146177,-0.838744498
338707,-0.840827654
148066,-0.842256267
2004,-0.843223618
114793,-0.845391326
57669,-0.84539316
847,-0.846069385
64651,-0.846670177
284677,-0.847807103
375775,-0.848486657
1054,-0.849499261
6621,-0.849597718
9901,-0.85025579
56521,-0.851802979
5919,-0.85275783
56241,-0.853018948
85414,-0.853425837
91608,-0.853643089
7018,-0.854336272
1997,-0.85435135
5585,-0.854886046
1033,-0.855394443
80347,-0.855840583
55248,-0.856163245
5923,-0.856451989
7376,-0.857813593
2,-0.858245697
170394,-0.859881653
148022,-0.860133773
79230,-0.861314914
2671,-0.864375706
80310,-0.864487549
10293,-0.865952218
84106,-0.866247531
79570,-0.867489538
1946,-0.868715144
118442,-0.868769961
63971,-0.869935173
8273,-0.870098614
150763,-0.872144502
9852,-0.872672729
3710,-0.873240404
4843,-0.873820062
6738,-0.874182732
85458,-0.874334236
199964,-0.874570519
8643,-0.874578551
1297,-0.874747596
83933,-0.87592732
2794,-0.876053195
9318,-0.876894861
57562,-0.877349606
51458,-0.878158384
23632,-0.87892854
340481,-0.87898985
113675,-0.879736719
4179,-0.87989544
79109,-0.880199216
23120,-0.881819518
25923,-0.883209125
93183,-0.884540401
23283,-0.885311506
58480,-0.885834908
3399,-0.885907117
9630,-0.886154895
4638,-0.886265201
54033,-0.886656724
56133,-0.887943798
151827,-0.888148277
5027,-0.888374509
399815,-0.888427345
55536,-0.88869342
3356,-0.888789617
79842,-0.888819462
1756,-0.88896498
23554,-0.88900894
8692,-0.889268979
56993,-0.890660225
80005,-0.891782575
9575,-0.891828949
6574,-0.894589392
55861,-0.895109971
10116,-0.895760378
95681,-0.896448947
7009,-0.897127576
92106,-0.898159297
1960,-0.898618191
114876,-0.898854243
83464,-0.899002234
112483,-0.90014558
64112,-0.901904478
60490,-0.90343932
114885,-0.904130616
259230,-0.904192323
1503,-0.904867477
55621,-0.90506909
259173,-0.90587268
317781,-0.906210849
55619,-0.907201046
58499,-0.907398184
57591,-0.908196126
221545,-0.908730357
390616,-0.910478144
89797,-0.911288701
144132,-0.911935703
7779,-0.912619253
79716,-0.913307941
219595,-0.914743421
56901,-0.917473296
80727,-0.91983286
2322,-0.920154902
2055,-0.920994807
10714,-0.921671817
9518,-0.922443506
117584,-0.922560476
91409,-0.923055039
4238,-0.924206859
1278,-0.925740525
11176,-0.926137772
26095,-0.92760567
6653,-0.927619678
84132,-0.928043645
162681,-0.928133497
2335,-0.929257331
7111,-0.929452095
51104,-0.929598996
84842,-0.932358541
56650,-0.935349822
165140,-0.935924202
80328,-0.936513187
139818,-0.941003205
51324,-0.941453127
7332,-0.942417534
51046,-0.943007644
221914,-0.944214846
4077,-0.945213283
144811,-0.947653552
1896,-0.948741432
283489,-0.949075045
84328,-0.94945163
196883,-0.94997832
387338,-0.950493065
54948,-0.95059116
7005,-0.950841564
317662,-0.950994603
84304,-0.951099793
54535,-0.951332668
90864,-0.951409764
950,-0.953592806
54434,-0.953981311
8458,-0.95596083
1101,-0.956046
83707,-0.956878761
444,-0.958668049
6297,-0.959201823
64506,-0.959517592
100131998,-0.959896808
80714,-0.959982048
25864,-0.960083825
80161,-0.960389031
22807,-0.961955656
55300,-0.962440186
55902,-0.962699385
6198,-0.962959429
22862,-0.963102987
81615,-0.963140819
1908,-0.964040887
342035,-0.964284134
1836,-0.965473253
9841,-0.966293639
2006,-0.970365235
152503,-0.97048591
5126,-0.970662386
10397,-0.971102211
122060,-0.971624584
79760,-0.973626641
2791,-0.974404015
57211,-0.975843327
55890,-0.976522304
6900,-0.976864005
83543,-0.978229216
2037,-0.978724603
5341,-0.978763178
4085,-0.979151332
57674,-0.980244972
55506,-0.980577169
84631,-0.980628529
26065,-0.981418504
1820,-0.982067169
26576,-0.982101691
55898,-0.982345722
81603,-0.982884222
81894,-0.984102798
2246,-0.984118387
1193,-0.984137386
79810,-0.984183833
157,-0.984719884
388,-0.984860655
1813,-0.986815396
3460,-0.987415137
6416,-0.988194413
637,-0.988307379
2263,-0.990519966
10763,-0.990668846
26751,-0.991593494
54805,-0.992695207
51043,-0.993573069
7881,-0.994014316
5420,-0.994326767
7525,-0.996149857
79906,-0.997494333
64114,-0.999463071
261729,-0.999695177
80823,-1.000563886
8934,-1.00171645
84668,-1.003124807
133308,-1.003594837
286527,-1.003599868
81671,-1.003889243
160518,-1.005710778
84504,-1.006600601
2181,-1.00736939
5108,-1.007769375
79608,-1.008181201
65009,-1.008229657
84281,-1.008891831
158866,-1.009636633
10565,-1.010056648
55314,-1.011972656
25920,-1.012958702
51421,-1.014619143
80150,-1.01491183
55131,-1.017827956
54813,-1.018675469
11117,-1.020608349
115825,-1.021323324
8936,-1.022076698
9266,-1.022760189
64766,-1.02324968
201294,-1.023630744
29934,-1.024419548
6575,-1.024573977
81631,-1.027175073
4340,-1.027384578
10042,-1.027828864
80024,-1.027883872
1192,-1.02797736
1432,-1.030979235
7266,-1.031178162
51188,-1.031700359
10927,-1.032945044
53828,-1.034133864
10083,-1.034712912
123355,-1.035647563
55617,-1.035699487
100129034,-1.03576362
57795,-1.037392295
55729,-1.038350226
57471,-1.039549676
10903,-1.039718799
4646,-1.040604475
84163,-1.040853124
54517,-1.041932997
10614,-1.042528386
440193,-1.045255737
100128285,-1.04577692
114,-1.045783515
79752,-1.046233577
55159,-1.04689508
80313,-1.046913538
115209,-1.047257026
23122,-1.047831614
23300,-1.049540578
284252,-1.051724599
8140,-1.054181085
5519,-1.054654091
25950,-1.055182328
11046,-1.055199285
401474,-1.055307655
27443,-1.056774039
81844,-1.056783589
53637,-1.057004878
220965,-1.057742786
4810,-1.057892831
56100,-1.059613614
23242,-1.060211988
7403,-1.060908852
90634,-1.061054613
347,-1.062837962
26027,-1.062971251
79839,-1.06374522
64061,-1.067470644
303,-1.067711819
26022,-1.068495663
3384,-1.069008778
6929,-1.070869904
55691,-1.071086395
3638,-1.071336046
84767,-1.071686027
92241,-1.072526905
55924,-1.073415887
9722,-1.07344796
6837,-1.073698861
4337,-1.077073228
23232,-1.079368818
81614,-1.079936019
113878,-1.079956016
419,-1.080223165
8913,-1.080666617
154197,-1.081032053
64849,-1.081206141
93986,-1.081218233
84790,-1.082117106
51170,-1.084223795
81855,-1.086003072
3766,-1.086036094
4647,-1.086175751
5122,-1.087400323
83959,-1.089409131
3134,-1.090430503
11178,-1.090967945
1759,-1.092247704
116173,-1.092256651
6237,-1.092359303
1314,-1.092586306
79955,-1.094007641
64780,-1.094243007
83638,-1.094561983
92345,-1.095216274
23365,-1.097368524
10621,-1.098031251
51086,-1.098327434
9126,-1.099044783
23704,-1.09934091
91300,-1.099481954
644242,-1.100313231
8518,-1.100373488
116985,-1.100745164
111,-1.101334535
79744,-1.102063379
90324,-1.103340544
23386,-1.103708645
9166,-1.104016191
55186,-1.104532737
842,-1.104934689
5046,-1.104966528
80017,-1.105570579
23308,-1.106139613
3092,-1.106417268
22913,-1.10763718
57162,-1.108122071
474344,-1.108199076
340543,-1.108694741
10369,-1.108767668
5718,-1.109156693
9486,-1.109717932
10268,-1.110320158
663,-1.110720016
23175,-1.112167886
23149,-1.112485192
114908,-1.112921054
27130,-1.114832018
29886,-1.114941046
112724,-1.1162722
50515,-1.118318398
5745,-1.119023363
55793,-1.119562685
286319,-1.119995073
50848,-1.120078637
5552,-1.120314867
1153,-1.120455991
54516,-1.121142964
91369,-1.121379435
90861,-1.123572123
10110,-1.123731933
84939,-1.12447734
162427,-1.12470557
4671,-1.125102177
140609,-1.125288775
55230,-1.125289025
3433,-1.126625707
54529,-1.129310913
5209,-1.129413332
161931,-1.129733364
23114,-1.131165686
8835,-1.134294873
89941,-1.135390219
3663,-1.135540106
2653,-1.135997513
94240,-1.136403202
11042,-1.138016964
148808,-1.138592211
5158,-1.139226403
7226,-1.140485078
6002,-1.14103381
23616,-1.141156747
59338,-1.141769871
3665,-1.14184004
4897,-1.142046746
3611,-1.14334842
26012,-1.146156112
575,-1.146343468
121512,-1.147563258
26030,-1.149772756
202181,-1.149862036
3739,-1.150094202
23276,-1.150478002
79102,-1.150776811
6102,-1.15118029
22949,-1.153580755
23598,-1.155712199
171177,-1.15652925
51090,-1.157571836
80833,-1.157975841
3293,-1.158359585
408263,-1.161732047
201595,-1.162245687
776,-1.162367781
8153,-1.165472133
5509,-1.165948863
83608,-1.167547632
957,-1.168015635
6383,-1.168069483
4862,-1.169014443
23155,-1.169344755
79783,-1.169574271
25970,-1.169914349
1421,-1.170174863
3491,-1.171362342
23731,-1.171412733
2914,-1.171654862
169792,-1.173326753
117178,-1.173477546
4760,-1.173989039
51704,-1.174497853
55830,-1.17452787
2730,-1.175128774
54925,-1.175214048
23001,-1.177016372
4629,-1.17716728
85300,-1.178172766
9138,-1.178989363
54465,-1.179710819
2745,-1.179886336
9770,-1.181029208
4072,-1.184286673
150356,-1.185087989
1666,-1.185211294
1571,-1.185826109
8905,-1.187865467
10159,-1.18977591
2894,-1.190792439
719,-1.191128481
29119,-1.192135649
10516,-1.1923072
84321,-1.1927869
221154,-1.192861708
196740,-1.194160396
8612,-1.194745412
3430,-1.195015243
1479,-1.195259612
6721,-1.195311569
388419,-1.196332717
285282,-1.196487118
7058,-1.196886938
56929,-1.198324487
286410,-1.199055035
6926,-1.1991022
1203,-1.199386264
6734,-1.20055052
123688,-1.200651285
11155,-1.200741487
8546,-1.20135891
79618,-1.202066463
5608,-1.202127862
5163,-1.202183545
26137,-1.202539388
2920,-1.20306993
657,-1.203446682
91526,-1.204599636
5522,-1.205875293
816,-1.206111618
51053,-1.206662617
90459,-1.207040708
4194,-1.208276528
5214,-1.208633232
710,-1.208708717
55222,-1.208779573
16,-1.209052338
6815,-1.209911547
11067,-1.211329235
10817,-1.213003506
51071,-1.213748644
51059,-1.21401889
90627,-1.215533652
64834,-1.215770331
112399,-1.216181047
4242,-1.216268226
63940,-1.21852544
2864,-1.219433282
